case_id,pin_code,district,state,land_type,rfctlarr_stage,land_parcel_area_acres,compensation_amount_lakhs,days_since_notification,number_of_displaced_families,litigation_cases_count,social_vulnerability_index,official_processing_speed_score,delay_probability,delay_months
LA-2024-05297,500979,Hyderabad,Telangana,Agricultural,Survey & SIA (Social Impact Assessment),23.55,14.14,99.0,4.0,1,0.651,7.1,1,24.4
LA-2024-05298,226385,Lucknow,Uttar Pradesh,Agricultural,Preliminary Notification (Sec 11),13.84,27.43,338.0,5.0,0,0.479,9.5,0,0.0
LA-2024-05299,560973,Bengaluru Urban,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),27.0,7.39,421.0,1.0,0,0.553,4.5,0,0.0
LA-2024-05300,751729,Khordha,Odisha,Wetland,Final Declaration,27.48,5.0,116.0,1.0,1,0.287,6.6,0,0.0
LA-2024-05301,506722,Warangal,Telangana,Agricultural,Award Enquiry (Sec 21-23),4.6,70.84,632.0,6.0,2,0.477,6.6,1,29.5
LA-2024-05302,110836,South Delhi,Delhi,Agricultural,Final Declaration,7.1,60.32,299.0,2.0,4,0.695,8.1,1,44.2
LA-2024-05303,560857,Bengaluru Urban,Karnataka,Residential,Award Enquiry (Sec 21-23),10.92,52.66,210.0,31.0,0,0.638,5.6,0,0.0
LA-2024-05304,411299,Pune,Maharashtra,Agricultural,Preliminary Notification (Sec 11),6.05,201.87,58.0,4.0,0,0.263,5.2,0,0.0
LA-2024-05305,580478,Dharwad,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),8.96,9.1,61.0,2.0,0,0.319,4.9,1,19.6
LA-2024-05306,834574,Ranchi,Jharkhand,Commercial,Award Declaration,14.24,6.2,720.0,27.0,0,0.301,8.7,1,10.1
LA-2024-05307,400978,Mumbai Suburban,Maharashtra,Agricultural,Award Declaration,9.93,15.38,596.0,4.0,0,0.611,7.8,0,0.0
LA-2024-05308,221136,Varanasi,Uttar Pradesh,Residential,Award Enquiry (Sec 21-23),11.03,5.97,735.0,26.0,0,0.219,4.0,1,11.5
LA-2024-05309,506528,Warangal,Telangana,Forest,Award Enquiry (Sec 21-23),4.95,24.96,892.0,5.0,0,0.245,8.2,0,0.0
LA-2024-05310,440292,Nagpur,Maharashtra,Agricultural,Possession,16.95,77.77,621.0,5.0,0,0.593,5.8,0,0.0
LA-2024-05311,160285,Chandigarh,Punjab,Forest,Compensation Disbursement,15.93,59.25,265.0,4.0,0,0.873,5.8,1,26.1
LA-2024-05312,160784,Chandigarh,Punjab,Barren/Waste,Award Enquiry (Sec 21-23),5.77,118.65,337.0,4.0,1,0.373,4.1,1,12.9
LA-2024-05313,570281,Mysuru,Karnataka,Agricultural,Draft Declaration (Sec 19),3.67,63.58,133.0,6.0,0,0.777,7.8,0,0.0
LA-2024-05314,400813,Mumbai Suburban,Maharashtra,Commercial,Preliminary Notification (Sec 11),31.37,30.45,265.0,25.0,1,0.326,5.5,1,30.7
LA-2024-05315,411993,Pune,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),48.71,27.12,387.0,5.0,1,0.613,6.4,0,0.0
LA-2024-05316,395797,Surat,Gujarat,Agricultural,Draft Declaration (Sec 19),13.46,67.73,393.0,2.0,0,0.324,3.4,1,16.5
LA-2024-05317,395252,Surat,Gujarat,Commercial,Survey & SIA (Social Impact Assessment),8.11,10.45,202.0,7.0,0,0.663,6.1,0,0.0
LA-2024-05318,520228,Vijayawada,Andhra Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),26.83,5.0,48.0,4.0,3,0.424,2.9,1,27.4
LA-2024-05319,221492,Varanasi,Uttar Pradesh,Agricultural,Compensation Disbursement,16.44,64.76,71.0,9.0,2,0.278,5.9,1,23.3
LA-2024-05320,570595,Mysuru,Karnataka,Agricultural,Preliminary Notification (Sec 11),9.22,55.84,316.0,4.0,0,0.672,5.0,1,72.0
LA-2024-05321,641799,Coimbatore,Tamil Nadu,Commercial,Award Declaration,25.1,198.51,152.0,17.0,1,0.26,4.3,1,11.3
LA-2024-05322,751480,Khordha,Odisha,Forest,Compensation Disbursement,5.54,86.63,365.0,3.0,0,0.402,6.9,0,0.0
LA-2024-05323,201250,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),6.13,59.96,89.0,8.0,0,0.563,4.6,0,0.0
LA-2024-05324,400991,Mumbai Suburban,Maharashtra,Agricultural,Preliminary Notification (Sec 11),15.02,33.23,615.0,6.0,1,0.637,6.5,0,0.0
LA-2024-05325,160913,Chandigarh,Punjab,Barren/Waste,Award Declaration,12.15,20.69,110.0,8.0,2,0.502,5.9,0,0.0
LA-2024-05326,400688,Mumbai Suburban,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),18.95,34.25,670.0,2.0,0,0.396,5.8,0,0.0
LA-2024-05327,395725,Surat,Gujarat,Agricultural,Survey & SIA (Social Impact Assessment),30.4,110.76,69.0,3.0,0,0.71,9.3,0,0.0
LA-2024-05328,580940,Dharwad,Karnataka,Agricultural,Award Enquiry (Sec 21-23),2.95,69.44,348.0,7.0,1,0.541,7.0,0,0.0
LA-2024-05329,560526,Bengaluru Urban,Karnataka,Forest,Survey & SIA (Social Impact Assessment),11.39,108.58,110.0,3.0,1,0.19,7.2,0,0.0
LA-2024-05330,431230,Aurangabad,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),55.47,49.47,220.0,,1,0.622,5.5,0,0.0
LA-2024-05331,395644,Surat,Gujarat,Residential,Compensation Disbursement,6.64,19.02,496.0,22.0,3,0.303,6.0,0,0.0
LA-2024-05332,834505,Ranchi,Jharkhand,Commercial,Final Declaration,6.0,134.63,435.0,14.0,0,0.371,3.3,0,0.0
LA-2024-05333,400818,Mumbai Suburban,Maharashtra,Agricultural,Possession,1.64,123.54,119.0,5.0,0,0.197,4.7,0,0.0
LA-2024-05334,700793,Kolkata,West Bengal,Forest,Draft Declaration (Sec 19),12.02,53.32,140.0,5.0,5,0.766,5.3,1,44.6
LA-2024-05335,342523,Jodhpur,Rajasthan,Agricultural,Award Declaration,18.06,75.81,68.0,2.0,0,0.429,6.2,0,0.0
LA-2024-05336,506430,Warangal,Telangana,Agricultural,Award Declaration,18.03,71.95,58.0,3.0,1,0.804,3.6,1,27.0
LA-2024-05337,221479,Varanasi,Uttar Pradesh,Forest,Preliminary Notification (Sec 11),4.57,28.65,118.0,0.0,0,0.23,6.5,0,0.0
LA-2024-05338,302668,Jaipur,Rajasthan,Agricultural,Compensation Disbursement,10.94,34.91,117.0,1.0,0,0.56,5.7,1,14.8
LA-2024-05339,400672,Mumbai Suburban,Maharashtra,Barren/Waste,Compensation Disbursement,13.31,18.84,72.0,4.0,5,0.602,6.2,1,38.1
LA-2024-05340,431560,Aurangabad,Maharashtra,Forest,Draft Declaration (Sec 19),11.52,34.79,190.0,4.0,1,0.512,7.5,1,24.4
LA-2024-05341,641578,Coimbatore,Tamil Nadu,Agricultural,Award Declaration,4.35,119.02,216.0,2.0,1,0.158,3.9,1,18.5
LA-2024-05342,342991,Jodhpur,Rajasthan,Wetland,Survey & SIA (Social Impact Assessment),11.77,99.39,219.0,1.0,0,0.292,5.4,0,0.0
LA-2024-05343,302328,Jaipur,Rajasthan,Agricultural,Preliminary Notification (Sec 11),,75.99,122.0,4.0,0,0.447,5.4,0,0.0
LA-2024-05344,440256,Nagpur,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),2.25,111.19,143.0,5.0,3,0.294,4.6,1,24.6
LA-2024-05345,600818,Chennai,Tamil Nadu,Agricultural,Final Declaration,19.67,31.59,175.0,,0,0.312,5.8,0,0.0
LA-2024-05346,400940,Mumbai Suburban,Maharashtra,Wetland,Preliminary Notification (Sec 11),12.42,14.66,409.0,8.0,2,0.497,5.3,1,36.7
LA-2024-05347,431647,Aurangabad,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),18.23,38.51,133.0,1.0,0,0.71,5.8,0,0.0
LA-2024-05348,431461,Aurangabad,Maharashtra,Agricultural,Possession,7.0,,63.0,5.0,4,0.485,5.2,1,32.5
LA-2024-05349,641413,Coimbatore,Tamil Nadu,Agricultural,Final Declaration,18.78,84.94,174.0,4.0,0,0.32,3.8,1,7.6
LA-2024-05350,302520,Jaipur,Rajasthan,Agricultural,Award Declaration,26.28,72.67,160.0,3.0,0,0.225,4.9,1,31.8
LA-2024-05351,570147,Mysuru,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),48.95,116.75,66.0,7.0,0,0.591,4.2,1,6.6
LA-2024-05352,380575,Ahmedabad,Gujarat,Forest,Preliminary Notification (Sec 11),22.02,6.59,164.0,5.0,0,0.169,3.8,1,14.8
LA-2024-05353,520342,Vijayawada,Andhra Pradesh,Barren/Waste,Award Declaration,15.29,20.94,114.0,0.0,1,0.818,5.8,0,0.0
LA-2024-05354,431338,Aurangabad,Maharashtra,Commercial,Draft Declaration (Sec 19),3.41,40.99,209.0,17.0,0,0.256,5.6,0,0.0
LA-2024-05355,800603,Patna,Bihar,Agricultural,Final Declaration,10.07,70.48,303.0,4.0,0,0.354,6.1,0,0.0
LA-2024-05356,834966,Ranchi,Jharkhand,Agricultural,Possession,3.29,326.9,148.0,5.0,0,0.689,6.0,0,0.0
LA-2024-05357,201285,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),5.5,17.66,325.0,2.0,0,0.76,7.4,0,0.0
LA-2024-05358,221919,Varanasi,Uttar Pradesh,Agricultural,Final Declaration,58.08,22.77,176.0,3.0,2,0.793,8.3,0,0.0
LA-2024-05359,505566,Karimnagar,Telangana,Forest,Award Enquiry (Sec 21-23),4.62,29.9,182.0,7.0,0,0.562,6.1,1,14.0
LA-2024-05360,625974,Madurai,Tamil Nadu,Agricultural,Preliminary Notification (Sec 11),1.51,22.01,176.0,6.0,1,0.439,3.0,0,0.0
LA-2024-05361,226443,Lucknow,Uttar Pradesh,Residential,Award Enquiry (Sec 21-23),22.0,19.22,191.0,21.0,0,0.121,5.2,1,9.6
LA-2024-05362,834996,Ranchi,Jharkhand,Agricultural,Final Declaration,6.22,46.69,79.0,3.0,2,0.2,7.5,1,27.0
LA-2024-05363,302693,Jaipur,Rajasthan,Forest,Survey & SIA (Social Impact Assessment),21.17,113.8,56.0,3.0,0,0.585,5.2,1,19.5
LA-2024-05364,751702,Khordha,Odisha,Barren/Waste,Draft Declaration (Sec 19),4.08,50.07,512.0,6.0,0,0.764,3.3,0,0.0
LA-2024-05365,600606,Chennai,Tamil Nadu,Commercial,Final Declaration,7.68,19.75,259.0,15.0,0,0.043,6.0,1,30.9
LA-2024-05366,530506,Visakhapatnam,Andhra Pradesh,Barren/Waste,Award Enquiry (Sec 21-23),30.46,37.1,147.0,5.0,0,0.371,4.8,0,0.0
LA-2024-05367,506572,Warangal,Telangana,Residential,Compensation Disbursement,3.58,16.67,491.0,26.0,1,0.463,3.5,1,15.3
LA-2024-05368,302864,Jaipur,Rajasthan,Forest,Award Declaration,9.55,113.74,1898.0,2.0,2,0.693,6.1,1,44.4
LA-2024-05369,226812,Lucknow,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),14.12,180.84,72.0,,0,0.761,4.7,1,5.1
LA-2024-05370,600121,Chennai,Tamil Nadu,Agricultural,Possession,5.98,9.82,215.0,4.0,1,0.637,7.9,1,19.1
LA-2024-05371,800724,Patna,Bihar,Barren/Waste,Award Declaration,13.54,55.57,365.0,4.0,0,0.668,5.0,0,0.0
LA-2024-05372,221850,Varanasi,Uttar Pradesh,Agricultural,Preliminary Notification (Sec 11),11.17,21.34,65.0,4.0,0,0.289,9.0,0,0.0
LA-2024-05373,625768,Madurai,Tamil Nadu,Barren/Waste,Survey & SIA (Social Impact Assessment),,47.45,70.0,5.0,0,0.177,4.9,0,0.0
LA-2024-05374,580547,Dharwad,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),52.77,41.21,452.0,3.0,0,0.593,8.0,1,7.6
LA-2024-05375,221401,Varanasi,Uttar Pradesh,Commercial,Preliminary Notification (Sec 11),107.12,12.5,213.0,22.0,0,0.581,5.7,0,0.0
LA-2024-05376,201705,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Final Declaration,16.34,140.95,132.0,4.0,0,0.511,8.2,0,0.0
LA-2024-05377,560696,Bengaluru Urban,Karnataka,Wetland,Draft Declaration (Sec 19),10.04,38.7,65.0,2.0,1,0.476,6.3,1,30.5
LA-2024-05378,580436,Dharwad,Karnataka,Agricultural,Possession,16.04,28.6,283.0,2.0,0,0.727,7.0,1,13.2
LA-2024-05379,431465,Aurangabad,Maharashtra,Agricultural,Final Declaration,9.05,49.92,77.0,5.0,0,0.455,8.8,0,0.0
LA-2024-05380,380431,Ahmedabad,Gujarat,Barren/Waste,Survey & SIA (Social Impact Assessment),2.86,19.55,103.0,4.0,0,0.35,1.2,0,0.0
LA-2024-05381,530140,Visakhapatnam,Andhra Pradesh,Agricultural,Possession,10.6,37.54,108.0,2.0,2,0.665,7.4,0,0.0
LA-2024-05382,141128,Ludhiana,Punjab,Agricultural,Final Declaration,27.65,7.8,172.0,6.0,0,0.471,5.7,0,0.0
LA-2024-05383,400174,Mumbai Suburban,Maharashtra,Barren/Waste,Preliminary Notification (Sec 11),3.17,5.0,97.0,4.0,1,0.75,6.7,1,17.3
LA-2024-05384,400480,Mumbai Suburban,Maharashtra,Residential,Preliminary Notification (Sec 11),4.77,17.79,109.0,10.0,1,0.301,3.9,0,0.0
LA-2024-05385,505558,Karimnagar,Telangana,Agricultural,Award Enquiry (Sec 21-23),6.72,26.96,450.0,2.0,0,0.259,6.4,1,29.0
LA-2024-05386,700467,Kolkata,West Bengal,Forest,Final Declaration,15.13,8.42,251.0,1.0,0,0.317,9.4,1,11.3
LA-2024-05387,580958,Dharwad,Karnataka,Agricultural,Award Enquiry (Sec 21-23),83.13,27.87,224.0,0.0,0,0.515,5.9,0,0.0
LA-2024-05388,110302,South Delhi,Delhi,Agricultural,Award Declaration,5.54,26.92,307.0,4.0,0,0.174,5.0,0,0.0
LA-2024-05389,431453,Aurangabad,Maharashtra,Forest,Award Enquiry (Sec 21-23),11.91,42.16,100.0,6.0,1,0.791,6.6,1,26.4
LA-2024-05390,700322,Kolkata,West Bengal,Agricultural,Award Declaration,11.08,80.11,291.0,4.0,0,0.413,6.7,1,21.4
LA-2024-05391,560369,Bengaluru Urban,Karnataka,Agricultural,Award Enquiry (Sec 21-23),8.53,227.35,305.0,3.0,0,0.68,2.7,0,0.0
LA-2024-05392,530625,Visakhapatnam,Andhra Pradesh,Agricultural,Award Enquiry (Sec 21-23),10.59,67.14,103.0,4.0,1,0.166,8.0,0,0.0
LA-2024-05393,834378,Ranchi,Jharkhand,Barren/Waste,Survey & SIA (Social Impact Assessment),7.43,17.55,346.0,2.0,5,0.468,3.8,1,44.8
LA-2024-05394,834385,Ranchi,Jharkhand,Forest,Final Declaration,113.47,84.2,264.0,4.0,0,0.562,4.8,0,0.0
LA-2024-05395,395703,Surat,Gujarat,Agricultural,Draft Declaration (Sec 19),20.85,169.11,270.0,3.0,2,0.789,5.6,1,25.8
LA-2024-05396,500846,Hyderabad,Telangana,Barren/Waste,Final Declaration,7.48,15.42,773.0,5.0,0,0.311,7.3,0,0.0
LA-2024-05397,141291,Ludhiana,Punjab,Residential,Draft Declaration (Sec 19),30.15,16.26,243.0,22.0,0,0.538,7.9,0,0.0
LA-2024-05398,400200,Mumbai Suburban,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),13.71,11.59,111.0,2.0,0,0.406,5.7,0,0.0
LA-2024-05399,141315,Ludhiana,Punjab,Wetland,Draft Declaration (Sec 19),11.58,26.15,244.0,0.0,1,0.642,4.1,1,34.7
LA-2024-05400,700619,Kolkata,West Bengal,Agricultural,Final Declaration,9.44,63.72,224.0,1.0,0,0.313,5.9,1,14.9
LA-2024-05401,751962,Khordha,Odisha,Agricultural,Draft Declaration (Sec 19),8.91,182.92,96.0,3.0,0,0.774,4.3,1,14.4
LA-2024-05402,201243,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Compensation Disbursement,3.91,104.28,49.0,3.0,1,0.239,3.3,0,0.0
LA-2024-05403,201138,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),2.66,64.47,211.0,1.0,3,0.151,4.0,1,24.1
LA-2024-05404,380574,Ahmedabad,Gujarat,Commercial,Award Enquiry (Sec 21-23),15.11,46.69,449.0,13.0,0,0.245,4.2,1,21.7
LA-2024-05405,500990,Hyderabad,Telangana,Forest,Award Enquiry (Sec 21-23),9.36,64.84,452.0,6.0,0,0.362,5.2,1,18.5
LA-2024-05406,400596,Mumbai Suburban,Maharashtra,Barren/Waste,Draft Declaration (Sec 19),23.24,68.57,274.0,1.0,0,0.23,6.3,0,0.0
LA-2024-05407,208931,Kanpur Nagar,Uttar Pradesh,Agricultural,Award Declaration,5.17,154.17,719.0,8.0,2,0.785,5.6,1,29.5
LA-2024-05408,834677,Ranchi,Jharkhand,Agricultural,Compensation Disbursement,4.34,43.82,252.0,5.0,0,0.229,9.0,0,0.0
LA-2024-05409,395128,Surat,Gujarat,Agricultural,Award Declaration,21.32,57.32,191.0,,0,0.596,5.1,1,22.8
LA-2024-05410,208484,Kanpur Nagar,Uttar Pradesh,Agricultural,Compensation Disbursement,8.58,30.32,258.0,4.0,0,0.599,6.4,0,0.0
LA-2024-05411,500792,Hyderabad,Telangana,Barren/Waste,Draft Declaration (Sec 19),22.81,49.79,128.0,6.0,2,0.327,3.2,1,30.8
LA-2024-05412,431558,Aurangabad,Maharashtra,Commercial,Compensation Disbursement,11.34,35.04,86.0,9.0,1,0.353,7.9,1,19.1
LA-2024-05413,380275,Ahmedabad,Gujarat,Residential,Award Declaration,54.37,14.44,106.0,23.0,0,0.221,6.0,0,0.0
LA-2024-05414,700262,Kolkata,West Bengal,Commercial,Award Declaration,20.96,102.47,155.0,26.0,0,0.719,4.0,1,9.2
LA-2024-05415,641696,Coimbatore,Tamil Nadu,Agricultural,Award Declaration,15.62,183.8,424.0,7.0,0,0.239,1.8,1,18.1
LA-2024-05416,570516,Mysuru,Karnataka,Agricultural,Award Enquiry (Sec 21-23),21.76,43.14,75.0,4.0,0,0.634,6.0,1,13.1
LA-2024-05417,625616,Madurai,Tamil Nadu,Agricultural,Final Declaration,8.74,61.28,107.0,1.0,0,0.614,7.1,1,8.0
LA-2024-05418,560435,Bengaluru Urban,Karnataka,Residential,Final Declaration,2.73,101.35,405.0,25.0,0,0.516,6.7,0,0.0
LA-2024-05419,395404,Surat,Gujarat,Agricultural,Draft Declaration (Sec 19),14.98,39.01,169.0,3.0,3,0.56,6.1,1,27.9
LA-2024-05420,226698,Lucknow,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),57.42,53.52,191.0,5.0,0,0.502,6.5,0,0.0
LA-2024-05421,834106,Ranchi,Jharkhand,Forest,Draft Declaration (Sec 19),1.57,36.37,167.0,6.0,0,0.569,5.2,1,16.0
LA-2024-05422,110490,South Delhi,Delhi,Agricultural,Award Enquiry (Sec 21-23),16.42,26.52,943.0,1.0,0,0.54,7.9,1,7.0
LA-2024-05423,506433,Warangal,Telangana,Agricultural,Final Declaration,2.99,73.37,337.0,6.0,1,0.939,6.2,1,16.4
LA-2024-05424,580800,Dharwad,Karnataka,Agricultural,Draft Declaration (Sec 19),10.81,,267.0,3.0,3,0.52,4.0,1,26.0
LA-2024-05425,641754,Coimbatore,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),11.79,107.38,257.0,3.0,2,0.638,7.0,0,0.0
LA-2024-05426,580482,Dharwad,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),20.8,44.56,301.0,5.0,2,0.655,5.3,1,30.2
LA-2024-05427,834336,Ranchi,Jharkhand,Barren/Waste,Award Enquiry (Sec 21-23),13.18,14.3,886.0,3.0,0,0.425,3.8,0,0.0
LA-2024-05428,530311,Visakhapatnam,Andhra Pradesh,Commercial,Draft Declaration (Sec 19),35.43,128.03,167.0,9.0,0,0.065,4.9,1,16.5
LA-2024-05429,500289,Hyderabad,Telangana,Agricultural,Preliminary Notification (Sec 11),29.71,22.25,251.0,6.0,1,0.385,5.7,0,0.0
LA-2024-05430,751346,Khordha,Odisha,Residential,Draft Declaration (Sec 19),9.33,,226.0,14.0,0,0.285,5.6,0,0.0
LA-2024-05431,141783,Ludhiana,Punjab,Residential,Draft Declaration (Sec 19),27.94,26.97,436.0,6.0,0,0.469,5.7,0,0.0
LA-2024-05432,570140,Mysuru,Karnataka,Forest,Survey & SIA (Social Impact Assessment),8.45,8.53,795.0,8.0,0,0.255,4.8,0,0.0
LA-2024-05433,641123,Coimbatore,Tamil Nadu,Barren/Waste,Draft Declaration (Sec 19),7.3,36.35,142.0,4.0,3,0.465,5.2,0,0.0
LA-2024-05434,380585,Ahmedabad,Gujarat,Residential,Award Enquiry (Sec 21-23),3.96,80.51,311.0,15.0,2,0.8,8.0,0,0.0
LA-2024-05435,380300,Ahmedabad,Gujarat,Agricultural,Award Enquiry (Sec 21-23),33.62,29.61,253.0,4.0,0,0.307,7.9,0,0.0
LA-2024-05436,110846,South Delhi,Delhi,Agricultural,Possession,8.54,159.38,78.0,2.0,0,0.492,3.2,1,8.9
LA-2024-05437,411776,Pune,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),1.41,150.26,458.0,4.0,0,0.071,4.0,1,5.8
LA-2024-05438,500791,Hyderabad,Telangana,Agricultural,Draft Declaration (Sec 19),17.47,104.05,715.0,2.0,0,0.29,6.0,0,0.0
LA-2024-05439,411510,Pune,Maharashtra,Wetland,Preliminary Notification (Sec 11),7.62,7.11,409.0,5.0,0,0.123,5.5,0,0.0
LA-2024-05440,395493,Surat,Gujarat,Forest,Award Enquiry (Sec 21-23),8.55,174.52,138.0,6.0,0,0.61,5.5,0,0.0
LA-2024-05441,380482,Ahmedabad,Gujarat,Agricultural,Preliminary Notification (Sec 11),9.03,35.68,80.0,3.0,2,0.648,4.0,0,0.0
LA-2024-05442,380276,Ahmedabad,Gujarat,Barren/Waste,Survey & SIA (Social Impact Assessment),8.28,220.19,358.0,5.0,2,0.211,5.9,1,51.8
LA-2024-05443,160610,Chandigarh,Punjab,Commercial,Award Enquiry (Sec 21-23),112.01,25.18,99.0,20.0,0,0.405,3.6,1,32.3
LA-2024-05444,834876,Ranchi,Jharkhand,Agricultural,Draft Declaration (Sec 19),45.3,39.14,106.0,4.0,0,0.463,8.4,0,0.0
LA-2024-05445,580330,Dharwad,Karnataka,Barren/Waste,Final Declaration,19.97,48.67,259.0,1.0,0,0.747,8.3,0,0.0
LA-2024-05446,625151,Madurai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),13.53,18.44,384.0,5.0,0,0.537,6.9,0,0.0
LA-2024-05447,201607,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Declaration,28.77,9.59,172.0,4.0,2,0.402,7.7,0,0.0
LA-2024-05448,411458,Pune,Maharashtra,Agricultural,Draft Declaration (Sec 19),13.56,5.0,190.0,1.0,0,0.623,6.7,1,12.9
LA-2024-05449,411816,Pune,Maharashtra,Barren/Waste,Survey & SIA (Social Impact Assessment),22.05,738.91,204.0,1.0,0,0.832,1.0,1,13.2
LA-2024-05450,560870,Bengaluru Urban,Karnataka,Agricultural,Final Declaration,17.72,9.16,111.0,4.0,4,0.466,4.1,1,50.7
LA-2024-05451,580954,Dharwad,Karnataka,Agricultural,Preliminary Notification (Sec 11),12.29,9.28,166.0,4.0,0,0.618,9.5,0,0.0
LA-2024-05452,221453,Varanasi,Uttar Pradesh,Forest,Preliminary Notification (Sec 11),24.51,76.97,66.0,0.0,1,0.58,7.1,1,27.4
LA-2024-05453,751910,Khordha,Odisha,Barren/Waste,Final Declaration,7.71,11.56,384.0,1.0,0,0.784,5.1,0,0.0
LA-2024-05454,800205,Patna,Bihar,Agricultural,Survey & SIA (Social Impact Assessment),11.58,9.69,1792.0,2.0,0,0.581,6.2,0,0.0
LA-2024-05455,641435,Coimbatore,Tamil Nadu,Agricultural,Preliminary Notification (Sec 11),4.79,5.0,232.0,4.0,2,0.265,4.8,0,0.0
LA-2024-05456,530339,Visakhapatnam,Andhra Pradesh,Barren/Waste,Award Enquiry (Sec 21-23),5.29,59.03,541.0,3.0,1,0.269,6.8,0,0.0
LA-2024-05457,530929,Visakhapatnam,Andhra Pradesh,Residential,Award Declaration,1.28,16.17,182.0,11.0,3,0.267,6.9,1,33.6
LA-2024-05458,400639,Mumbai Suburban,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),16.25,82.37,81.0,2.0,0,0.463,6.2,0,0.0
LA-2024-05459,380428,Ahmedabad,Gujarat,Agricultural,Final Declaration,20.53,,1198.0,1.0,0,0.624,6.6,0,0.0
LA-2024-05460,700236,Kolkata,West Bengal,Agricultural,Possession,27.73,48.48,117.0,6.0,0,0.088,4.4,0,0.0
LA-2024-05461,700803,Kolkata,West Bengal,Commercial,Survey & SIA (Social Impact Assessment),4.32,29.06,450.0,28.0,0,0.534,5.1,1,5.9
LA-2024-05462,500688,Hyderabad,Telangana,Forest,Award Enquiry (Sec 21-23),16.02,34.4,260.0,4.0,2,0.2,8.8,1,27.7
LA-2024-05463,208866,Kanpur Nagar,Uttar Pradesh,Residential,Survey & SIA (Social Impact Assessment),11.02,19.1,539.0,20.0,0,0.731,6.8,1,25.9
LA-2024-05464,600493,Chennai,Tamil Nadu,Agricultural,Compensation Disbursement,20.63,20.9,211.0,2.0,3,0.388,7.5,0,0.0
LA-2024-05465,560234,Bengaluru Urban,Karnataka,Residential,Preliminary Notification (Sec 11),6.34,15.8,92.0,10.0,0,0.148,6.2,0,0.0
LA-2024-05466,395400,Surat,Gujarat,Agricultural,Draft Declaration (Sec 19),8.28,188.35,134.0,4.0,1,0.31,6.3,0,0.0
LA-2024-05467,505657,Karimnagar,Telangana,Barren/Waste,Possession,2.94,30.68,1292.0,7.0,0,0.332,8.3,0,0.0
LA-2024-05468,625316,Madurai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),5.99,5.2,281.0,3.0,0,0.75,3.5,0,0.0
LA-2024-05469,395163,Surat,Gujarat,Agricultural,Survey & SIA (Social Impact Assessment),,57.16,1133.0,4.0,0,0.537,6.0,0,0.0
LA-2024-05470,600840,Chennai,Tamil Nadu,Agricultural,Award Declaration,12.78,20.83,168.0,4.0,0,0.598,4.6,1,13.1
LA-2024-05471,302576,Jaipur,Rajasthan,Agricultural,Compensation Disbursement,2.63,42.85,378.0,6.0,0,0.231,7.1,0,0.0
LA-2024-05472,440456,Nagpur,Maharashtra,Agricultural,Final Declaration,7.14,34.6,85.0,1.0,0,0.481,8.6,0,0.0
LA-2024-05473,800597,Patna,Bihar,Forest,Survey & SIA (Social Impact Assessment),12.63,184.13,226.0,5.0,0,0.609,7.2,1,12.8
LA-2024-05474,560763,Bengaluru Urban,Karnataka,Barren/Waste,Survey & SIA (Social Impact Assessment),36.48,31.05,1173.0,2.0,2,0.497,5.5,1,19.1
LA-2024-05475,505101,Karimnagar,Telangana,Agricultural,Compensation Disbursement,5.37,97.05,123.0,2.0,0,0.589,6.9,0,0.0
LA-2024-05476,380495,Ahmedabad,Gujarat,Agricultural,Survey & SIA (Social Impact Assessment),16.72,87.79,132.0,5.0,1,0.561,4.8,1,21.5
LA-2024-05477,580328,Dharwad,Karnataka,Agricultural,Draft Declaration (Sec 19),6.84,12.2,412.0,1.0,1,0.305,4.3,0,0.0
LA-2024-05478,208182,Kanpur Nagar,Uttar Pradesh,Residential,Survey & SIA (Social Impact Assessment),7.55,53.43,241.0,13.0,0,0.469,4.3,0,0.0
